dinheiro,caixa_mensal,despesas_fixas,despesas_variaveis,volatilidade,tolerancia,meses_protegidos,indice_folga,meses_reserva,reserva_pct,crescimento_pct,risco_pct,valida,prob_sobrev
293016.65331168607,81591.44051369373,19770.0850967787,10487.15659494256,0.10983133877212498,0.17126963350406754,3,2.696592152880152,9.684182593281756,0.0,94.86,5.14,1.0,1.0
497394.6470503193,54544.53333289827,25064.6455049162,4435.33423017131,0.23933372414895365,0.6367274873871711,10,1.8489685017655306,16.860847075725758,14.0,69.57,16.43,1.0,1.0
374375.27272359695,69088.3023440179,6441.088868677039,23971.437094102606,0.1638641301003624,0.4833993140080647,11,2.271705494919152,12.309903925171357,0.0,85.5,14.5,1.0,1.0
226811.0129310349,76599.38146712635,16528.684453054135,19890.79260143192,0.22390050820056373,0.7685947057811219,11,2.103253194781693,6.227739420632261,6.82,71.7,21.49,1.0,1.0
312408.40884305007,87999.18780454119,3140.298742487982,19720.053616913825,0.1437903904841911,0.3691666192802975,11,3.8494239467988622,13.665948972766618,0.0,88.93,11.07,1.0,1.0
276436.2233092003,10038.645996077641,16957.61965242913,5255.49182353767,0.15016700523156695,0.15414955458899576,6,0.45192435138764014,12.444732184785867,42.61,54.74,2.65,1.0,1.0
142417.35497280257,46024.42762341772,17332.54039274375,15962.583367024417,0.05600092485312248,0.33003383001304276,4,1.3823173614098676,4.277423805370899,0.0,90.1,9.9,1.0,1.0
279380.64005437796,51919.47566272008,8018.08356002627,24381.484633395645,0.18229230047739792,0.23028604455234414,4,1.6024743093107423,8.622974182449155,8.43,85.24,6.33,1.0,1.0
43511.3500528501,38084.57888142835,7321.233152513308,21954.158744871453,0.1455902729182716,0.267794918602804,6,1.3009075682034008,1.4862772872644985,100.0,0.0,0.0,0.0,0.0
425353.34093672934,26300.288692558326,11514.052936514941,17092.58698300639,0.09418402849068871,0.8848999662806455,8,0.9193770665324054,14.86904236685504,24.42,55.52,20.07,1.0,1.0
91290.88606696183,12111.712310677221,45579.56583508982,24011.525087444817,0.3735069089621856,0.7990648266022452,6,0.17404113299731686,1.3118185798895197,100.0,0.0,0.0,0.0,0.0
34532.43306543246,88632.6753824189,41734.2309287896,11955.958133803731,0.3832800231177793,0.7713524221786378,10,1.650816972894038,0.6431795765362962,100.0,0.0,0.0,0.0,0.0
166553.27699612666,70718.26208333333,11224.199692127775,26932.76844738921,0.39824090465514234,0.7692976142866834,6,1.853351184107693,4.36495049572969,100.0,0.0,0.0,0.0,0.0
437235.7590294354,61859.171834460045,19210.78557831173,12028.185376494743,0.08657480133861023,0.4819662467609851,5,1.9801923668981263,13.996484060309987,0.0,85.54,14.46,1.0,1.0
408315.68739694206,57865.54133096524,11232.966331181677,8112.84345956116,0.3122994993881592,0.8047681448736692,3,2.9911149730550166,21.106156413898226,1.1,75.03,23.88,1.0,1.0
10982.589210722119,72234.04510376608,9769.779325011914,8593.908829113861,0.20158140302199806,0.43076784656111244,5,3.933526015989181,0.5980601020092283,0.0,87.08,12.92,1.0,1.0
61523.48818113612,49940.7789272661,32171.22130254152,10100.408587408065,0.22567847436056848,0.8248077025258922,6,1.1814254396455133,1.4554321264949337,100.0,0.0,0.0,0.0,0.0
436000.6242911653,12432.308828288333,5571.788264717585,7170.069612124241,0.06271440577079163,0.5876641424637586,4,0.9757061292359809,34.21797892468972,4.05,79.03,16.92,1.0,1.0
476973.42609109316,28555.101592326806,49178.611809702714,23162.811700009635,0.3072805476769975,0.1775727761560666,3,0.3947268412335442,6.593365224933072,47.68,49.53,2.79,1.0,1.0
13772.937378071218,8339.153384820775,4851.7808200541,10366.507988651445,0.23533163069281637,0.754892285000261,3,0.5479691895484599,0.9050253646252578,100.0,0.0,0.0,0.0,0.0
450836.2818915219,16573.982993478203,25387.0345684247,16101.869811089671,0.08794295316126582,0.22149462059666805,11,0.3994798908611768,10.866430160882423,88.15,11.06,0.79,1.0,1.0
126783.7292125206,8266.08348720735,17192.588283153586,27573.750687799,0.0900763625474306,0.7304981923592142,4,0.184649530813117,2.832121905139181,100.0,0.0,0.0,0.0,0.0
276632.75827781734,83302.89609573178,48714.78051927492,6092.1786972052105,0.2988752401862118,0.7554258685193603,8,1.5199328203321136,5.047402049530883,93.29,5.19,1.52,1.0,1.0
243942.2275496771,48399.758731414484,3687.578138988927,27474.78800399268,0.1588073823306479,0.7176060250467052,9,1.5531477458849858,7.828103502487657,16.11,65.83,18.06,1.0,1.0
454460.7235013009,83702.54199263595,13107.102718422771,16364.287165156959,0.16519688015098083,0.49456096110525305,4,2.840128759562562,15.420403492897636,0.0,85.16,14.84,1.0,1.0
456608.32170419046,93251.17110885953,25797.30165361549,22518.687502582994,0.21530435660990754,0.6131030958112705,7,1.9300271553458672,9.450459975641664,7.49,75.5,17.02,1.0,1.0
184645.15931883667,8037.405924452397,21864.14516265829,16434.014715030058,0.06695808897840921,0.7806349538760571,9,0.20986402349672184,4.821254073525522,100.0,0.0,0.0,0.0,0.0
333890.32340577454,46974.00223191417,8946.471682701696,8647.544001287784,0.25933099620902034,0.5637655228787198,6,2.669885208449622,18.977493791233464,0.0,83.09,16.91,1.0,1.0
59597.092117016065,82661.20389771338,25773.029461110622,18730.82801643408,0.21563454641910162,0.6453541999268827,9,1.8573941357650112,1.3391444134272394,96.54,2.79,0.67,0.0,0.0
66175.63848299067,81883.8863155983,36727.947221379734,4191.1414345845715,0.1861015554017696,0.7297720108506435,4,2.001117058203666,1.617231484292723,0.0,78.11,21.89,1.0,1.0
120932.46960555612,47603.07411124208,16651.871908283763,25536.091531086502,0.21781677652992448,0.7884734389108973,6,1.1283567688602474,2.866515938351758,100.0,0.0,0.0,0.0,0.0
211063.17157518826,33978.55961961097,32237.043034112125,2770.3204613991043,0.1404165105523028,0.2094697832255834,5,0.9706117864022472,6.0291078933222595,41.63,54.7,3.67,1.0,1.0
56469.24424288041,77315.08255104002,28527.304617551363,28313.950193056953,0.28230006022069043,0.7237591245950753,3,1.3601930993369038,0.9934552717217905,100.0,0.0,0.0,0.0,0.0
215565.95265697406,96747.33591836844,4206.730612378868,13236.76439969201,0.37559604480627884,0.1822203290139772,7,5.546327490644472,12.357956505150067,0.0,94.53,5.47,1.0,1.0
348476.57207145344,85266.93282896119,36681.06762248703,1866.4561175368956,0.3551156788965033,0.685059813735056,6,2.2119950792177203,9.040180490494903,37.1,49.97,12.93,1.0,1.0
33839.29821274032,40416.323484109926,15187.355398366497,20052.703581548856,0.05974650230017733,0.8667728961165225,10,1.1468858070624888,0.9602508960619681,100.0,0.0,0.0,0.0,0.0
10759.991175260664,64700.981947566695,44850.97309638622,12043.926737926571,0.18413758428861698,0.47233989522356523,11,1.1372017902480975,0.1891204871894583,100.0,0.0,0.0,0.0,0.0
448916.3871144023,45697.21250441288,29812.71471652251,14854.33094219868,0.11842866561197235,0.8755491481070526,3,1.023063241154624,10.050281600093959,12.51,64.51,22.98,1.0,1.0
493777.6318377393,5304.479934888759,36230.10519176961,11188.689745576301,0.10671155047368835,0.26674560171525546,7,0.11186450313420085,10.413120630546683,74.75,23.23,2.02,1.0,1.0
470298.63152563,33144.317588189384,24883.67290929667,3529.694745591824,0.2765424615065517,0.34545666624420723,7,1.1665043718422774,16.552020064566882,28.7,63.91,7.39,1.0,1.0
154086.20986990616,40590.86044587637,15827.209324934016,13906.321106252153,0.3388947639214167,0.5104047168772734,5,1.3651544185046534,5.182237280114306,73.34,22.58,4.08,1.0,1.0
407109.3027969999,53895.16042106527,19444.227411319105,3803.4923574596887,0.3228277650802379,0.8739906277478887,4,2.3182987818635596,17.51179499951386,8.65,67.4,23.95,1.0,1.0
155439.91285834793,40378.27750241814,30804.30241311281,22976.266484747048,0.27898485074088314,0.6087854825101442,7,0.7507967715831461,2.8902615952902924,100.0,0.0,0.0,0.0,0.0
454361.48295317846,30263.369930744648,44110.69459932552,18241.414118251407,0.25692602657726293,0.5915829346367502,11,0.4853624128066332,7.287026730903408,100.0,0.0,0.0,0.0,0.0
92349.8463066786,81537.62884094202,8599.907577546088,13869.567257654517,0.38936777980878495,0.5504253968753192,8,3.628817737796232,4.1100135621329095,77.29,18.96,3.75,1.0,1.0
50139.89074341554,13002.16442953149,25604.746698965107,23850.116984984248,0.29037802489502146,0.76021921087115,7,0.26290972132941826,1.013851560967673,100.0,0.0,0.0,0.0,0.0
229594.73756733944,10766.255296652773,17174.563705702712,1262.02962308998,0.2064401708442103,0.3571791375301957,6,0.5839612071845701,12.453208327200993,41.3,52.41,6.29,1.0,1.0
312598.659050437,82010.75236370391,19206.34669408198,15028.262196927704,0.14614260211790375,0.3862439562607338,10,2.395551023375081,9.131071426743484,0.0,88.41,11.59,1.0,1.0
230236.08530878433,29442.80125870304,32107.922646997948,4606.852722619895,0.3351075112536603,0.4614277036089971,8,0.8019333078384433,6.270938143865344,100.0,0.0,0.0,0.0,0.0
398900.6103148996,72350.97374690487,14462.393096489812,29157.452760901353,0.08731494016936367,0.49400427237784716,3,1.6586710091421693,9.144933973839523,0.0,85.18,14.82,1.0,1.0
138304.13760287262,48186.83450657041,22312.63488290151,7680.646902936526,0.11028122128476327,0.5370073230278612,3,1.606587596870538,4.611170547805004,0.0,83.89,16.11,1.0,1.0
26520.85366895069,33227.75379797185,32602.475571578732,1850.288927225105,0.2961234597260731,0.30893800421685713,6,0.964443761809752,0.7697743288458453,100.0,0.0,0.0,0.0,0.0
286644.735574785,54961.2227130825,19287.427931713162,29743.608845217113,0.1346149293727314,0.3497816603438777,11,1.120947594135771,5.846189565170585,71.66,25.37,2.97,1.0,1.0
47389.966163608464,47518.85775549593,19606.877031886685,25290.20334078264,0.3271929711212269,0.4529542373129828,4,1.0583952756184694,1.055524452152498,100.0,0.0,0.0,0.0,0.0
57723.158301371885,56676.022383339754,29092.461272276785,25194.16395116315,0.28985136166658537,0.49654289262224827,7,1.0440144722584104,1.063303494438776,100.0,0.0,0.0,0.0,0.0
225739.32014975775,70017.99706620083,22989.39033188086,18810.25756422465,0.2671795997623653,0.5524852293065529,10,1.6750858102975654,5.400507695922242,77.77,18.54,3.68,1.0,1.0
471011.36138525873,31390.784227140102,32043.132517997266,22090.702585906274,0.27990116551943717,0.22337348172417473,8,0.5798736440322245,8.700868144316908,86.86,12.26,0.88,1.0,1.0
179936.98843627927,65310.017549702985,48081.68781894199,5206.08658530336,0.06224922368865579,0.45578553109368525,9,1.2256097816031108,3.3767030139270364,33.84,57.11,9.05,1.0,1.0
415994.29860719864,76556.28007080227,25456.34893986633,8076.350998180751,0.13776488810911314,0.6558419743609571,9,2.283033582510292,12.405630902843006,0.0,80.32,19.68,1.0,1.0
284182.6811258955,87729.67233365081,11674.713041210245,19286.107003559933,0.23445175893529707,0.3866094482363288,8,2.8335706937604157,9.178784047546536,0.0,88.4,11.6,1.0,1.0
135882.62331294705,38751.345938790626,15061.829138358053,5133.6362566380085,0.24311876146274014,0.4365029630173244,8,1.9188142080841697,6.728372961715228,25.47,64.77,9.76,1.0,1.0
124287.02940115759,78378.11149210826,33252.92682063998,13482.16712125694,0.2991082369937456,0.4062445133401593,6,1.677071872147113,2.6593940210257534,100.0,0.0,0.0,0.0,0.0
371265.72329834633,58347.70460044232,17739.730769567992,5174.821048304467,0.3832312033769649,0.805258111807718,3,2.5463166403688233,16.20218131470385,11.21,67.34,21.45,1.0,1.0
424076.67133685475,94730.59393466175,43737.8190894713,9341.247126296088,0.3244988049645106,0.7902369850494763,11,1.7847072431451627,7.989527728558284,78.97,16.05,4.99,1.0,1.0
282586.7988177986,10561.312455734098,10471.471185328044,10993.868603529714,0.3525372078517299,0.6069038372982588,11,0.49201701718303426,13.164795041562021,88.14,9.7,2.16,1.0,1.0
414669.64303152345,78219.42682044406,39801.11202684921,15766.635637476644,0.2760900946994366,0.12481332336211466,6,1.407640764800342,7.4624158880158955,45.8,52.17,2.03,1.0,1.0
370025.98100238334,69729.21105663135,26157.633625928447,12350.333722502824,0.1138820841484481,0.7639468073106035,4,1.810773610190878,9.60907589991133,0.0,77.08,22.92,1.0,1.0
443619.5520801874,46689.08129089814,3140.0720607458206,21865.596549838363,0.19458316193973535,0.6110769238452847,8,1.867139888078657,17.740759464932523,2.68,79.48,17.84,1.0,1.0
224152.26246401263,81432.02804807572,21150.54871249052,7386.944305626032,0.25194735873145824,0.1375997320963651,4,2.8535102223723703,7.854658512635056,0.0,95.87,4.13,1.0,1.0
144296.34388255904,25991.576130389687,49764.072530623576,3145.0669008045024,0.23773311300246508,0.6066136828433006,6,0.49124927015824166,2.727247984624125,100.0,0.0,0.0,0.0,0.0
38357.62374726573,62152.854541381595,38376.86910421335,2793.989059894044,0.21451319586651185,0.7562435618397378,8,1.5096322329167824,0.9316692791384602,100.0,0.0,0.0,0.0,0.0
323661.61862382595,85721.05052704872,11346.990069418815,2513.2106386827163,0.3927153981720265,0.12139399475238531,7,6.184690419161337,23.35187097504584,0.0,96.36,3.64,1.0,1.0
398780.08790449967,29270.083706026384,8974.718871013145,18795.14688231419,0.10509753553704942,0.39598752164683515,8,1.0540232338904734,14.36017341411593,20.47,70.08,9.45,1.0,1.0
115324.10503127916,94829.2045994372,27883.43266814797,5102.1425260347105,0.35776167263146147,0.7994777350533905,9,2.874868909854912,3.496198091207385,98.38,1.23,0.39,0.0,0.0
190351.979949302,81688.5949033367,20652.33225768923,22382.15187018184,0.13265506546622288,0.38922259846395657,10,1.898212481427923,4.423242983085314,0.0,88.32,11.68,1.0,1.0
78070.0114451063,43854.1627901761,45223.94892625838,6686.443250941134,0.2253521863268369,0.7304868991951874,8,0.8448050756479946,1.5039380010578463,100.0,0.0,0.0,0.0,0.0
381822.07409031305,84813.63613638526,6310.540805594613,16817.20502943021,0.16256852964570068,0.1829880966094055,11,3.6671812610437327,16.509264535071072,0.0,94.51,5.49,1.0,1.0
205673.04464798968,44616.366383841516,33196.082259097544,22348.971052309575,0.234697385427096,0.36684228677577313,8,0.8032464409333602,3.7028147852322117,100.0,0.0,0.0,0.0,0.0
444601.89107299503,8180.997490261099,14194.32808763396,10556.902566799958,0.18929089040272162,0.6129124154312032,10,0.3305289181164639,17.962819597956006,55.37,36.42,8.21,1.0,1.0
313699.4515535697,93375.21497963126,48295.536981447636,3684.0772827046876,0.38563540074295266,0.6397452579244474,10,1.7963814526424324,6.035047700804354,100.0,0.0,0.0,0.0,0.0
371065.19012908265,53442.5349761727,21187.449737114424,29835.371695961832,0.1805704698538393,0.21668988472828543,7,1.047424142278573,7.272533735042226,51.1,45.73,3.18,1.0,1.0
281386.3444595289,31141.006958175887,9324.678766687175,9611.12781332449,0.31722442096232434,0.1224264330203452,8,1.6445566671053682,14.860013660920883,32.24,65.27,2.49,1.0,1.0
298993.737362652,22736.402133203566,21007.18621208915,2411.2760630169178,0.3438770018613286,0.6785601351205889,5,0.9708751098218975,12.767436813325004,35.12,51.67,13.21,1.0,1.0
391387.9370410867,45555.151420933784,43383.45075126671,6910.959376281508,0.2327556555259529,0.8081713387038689,5,0.9057696731188313,7.781937118827212,46.0,40.91,13.09,1.0,1.0
316486.0908170984,95994.04520231577,29092.584669212763,2082.5816154509266,0.1497932150861545,0.2511705355759551,4,3.0791831012474526,10.151865363835784,0.0,92.46,7.54,1.0,1.0
421253.3493241795,31944.35481534229,44624.57073228993,2672.0037546855256,0.1268930545407448,0.797053678385575,5,0.6754052521105759,8.9066354993676,39.07,46.36,14.57,1.0,1.0
173207.35502412994,47813.86970314983,37907.36951675124,15867.375097810287,0.145613309618141,0.7450625853800507,10,0.8891510326243824,3.220979593034228,100.0,0.0,0.0,0.0,0.0
218234.15280937834,99230.07048225832,2824.217045087215,26421.800124878522,0.06747055464735023,0.26967311443176556,4,3.39294304265686,7.462012743174288,0.0,91.91,8.09,1.0,1.0
418229.36502929893,81610.42476838351,7669.8085979061,12799.916042052577,0.20023083334266917,0.8724761054966427,9,3.9868843476806175,20.43160679420567,0.0,73.83,26.17,1.0,1.0
14439.630505400055,17344.492970886386,14725.948785064025,14285.018292562621,0.39815562382276454,0.7090976222254319,11,0.5978598688032883,0.49773006417755533,100.0,0.0,0.0,0.0,0.0
282670.6252504042,38922.75015191799,8654.314790324164,23761.32704581266,0.09496968808769896,0.678491668803312,10,1.200739764730713,8.72019214301918,26.07,58.88,15.05,1.0,1.0
39889.73681353076,58969.27972660811,9792.557366824833,12321.196239935574,0.37375102260923415,0.7382268984054191,7,2.6666336604465277,1.803842871855823,100.0,0.0,0.0,0.0,0.0
200582.24847485014,73662.19688295551,14386.868009935482,9528.736029167037,0.28586974154756817,0.5695965786860552,8,3.0800893325761813,8.387086863743601,0.0,82.91,17.09,1.0,1.0
362034.9725174568,18911.317661904148,14048.102123161963,7331.418236327177,0.32687826927060337,0.27079401602058917,4,0.8845529433737039,16.93372753129938,21.11,72.48,6.41,1.0,1.0
392866.56283562887,74368.89135738839,38356.43746337314,9597.254244254633,0.314060615248312,0.5730548833660499,3,1.5508480934234072,8.192623942926533,22.82,63.91,13.27,1.0,1.0
25086.927744689572,14319.966923719618,13111.259897466158,12640.917685153383,0.1331150553666388,0.3763215154812668,3,0.5560681957002478,0.974167239419048,100.0,0.0,0.0,0.0,0.0
461549.0271269939,74080.66085853735,30493.42021591669,26025.75630700962,0.3609377996850756,0.7904024832217198,9,1.3107172718358244,8.166237647496018,92.08,6.05,1.88,1.0,1.0
12288.664590141272,33712.68009465773,37110.71098799531,2608.3043263845425,0.1293140536056367,0.2681183142438197,9,0.8487793523534911,0.3093899607750923,100.0,0.0,0.0,0.0,0.0
315089.6078542183,49881.147014028036,20926.320117385552,7090.334941345668,0.31431107096519206,0.4890565857372082,5,1.7804105061600808,11.246510591421316,23.95,64.89,11.16,1.0,1.0
347372.8971070789,69423.44359580847,16796.271328049374,13796.838565086722,0.33605706066230345,0.2952787921904967,9,2.269250946971703,11.354612143730307,36.14,58.2,5.66,1.0,1.0
347537.67931164644,8312.296368819247,22555.86650481947,18028.748072419017,0.34222015458206,0.7925779708949539,4,0.2048139782872577,8.563286430877177,53.03,35.8,11.17,1.0,1.0
314880.833030765,82121.06645822011,38238.916031907895,9444.652566061972,0.36370707609802083,0.17515943080668503,11,1.722208904929075,6.603550075825724,100.0,0.0,0.0,0.0,0.0
254701.49715025144,30213.608645127388,20285.031478847974,25069.38478520587,0.3186786950081801,0.631753810154992,3,0.6661668506375095,5.615803666557561,51.2,39.55,9.25,1.0,1.0
142575.21979862306,5349.2017826938245,38619.75091780031,14202.153838742086,0.36401534058205975,0.5177142204736648,10,0.10126862723615215,2.6991684691371156,100.0,0.0,0.0,0.0,0.0
268585.8406130745,38201.9058495855,19664.64512941617,19247.10323510408,0.3325237172854147,0.7979604321172946,9,0.9817576298992007,6.902435688496875,100.0,0.0,0.0,0.0,0.0
191957.25355147282,72570.88579275734,29126.042822575437,16779.11577026608,0.1536805574477646,0.5568986172378152,3,1.5808873777439492,4.181605280008918,7.53,77.02,15.45,1.0,1.0
443286.9790510686,8249.946142598803,27971.476729061214,12124.972526009424,0.3358846227916475,0.32002310933860634,5,0.20575253659288814,11.055517066639263,51.22,44.1,4.68,1.0,1.0
136038.80606997188,76514.62404182032,41632.84485981204,19454.056117442444,0.15500030613400384,0.3849061371940199,11,1.252553703294104,2.2269718039981354,100.0,0.0,0.0,0.0,0.0
483216.4197752295,90010.59306524623,21552.60920797154,23134.769857782743,0.34291846955991345,0.37587070744803686,3,2.0142285125471795,10.813263831477139,15.74,74.76,9.5,1.0,1.0
455348.4651211206,79665.58862116851,18662.310781442215,15784.196375920485,0.14020201466632898,0.8744777133216195,9,2.3127334291755774,13.219002525885795,0.0,73.77,26.23,1.0,1.0
161250.72944459764,88040.70758513485,15487.38939440059,16243.474338430326,0.24203130784929877,0.26625067692365223,7,2.7746079755793702,5.081826035443108,0.0,92.01,7.99,1.0,1.0
356339.09943584254,23091.723455285184,34763.73641382903,9341.965190440727,0.24454023315666978,0.4709920194768349,4,0.5235541577474813,8.079207142718852,46.17,46.23,7.61,1.0,1.0
216985.01561650314,60748.62983637737,45096.55260877201,3723.917211646083,0.3924037870045353,0.6999273813289273,3,1.2443270222477576,4.44454992782052,62.92,29.29,7.79,1.0,1.0
309475.0268917801,10320.364516472926,30610.890282070395,19093.76921679552,0.05410190099760823,0.809262970132418,4,0.2076337434060563,6.226277979005996,65.2,26.35,8.45,1.0,1.0
22929.48345293037,65610.09111432075,22130.412331236304,1818.3574777637045,0.2353797015844576,0.4884407438393884,4,2.739601726417877,0.9574388845774204,0.0,85.35,14.65,1.0,1.0
461130.58779939916,92866.56909783452,7464.698004208896,2074.069290483405,0.3052664220177206,0.10559297136849688,8,9.735699197684452,48.34278618537933,0.0,96.83,3.17,1.0,1.0
414263.7550352215,22440.87323089766,24037.532719696712,12314.57350729039,0.3874812170978919,0.2732649711580608,11,0.6173197528301122,11.395866650710877,100.0,0.0,0.0,1.0,1.0
493525.8473513671,11664.318646966596,32402.556094587937,29146.0212602905,0.12263693272377295,0.806142365577216,10,0.18951402531551875,8.018476926051152,100.0,0.0,0.0,0.0,0.0
52810.91835170354,60493.146999619064,22644.015460987725,6900.404203188961,0.08819946533770018,0.12250092840116436,3,2.047532078383264,1.7875090779237082,0.0,96.32,3.68,1.0,1.0
403996.9045167604,80425.57319239988,47476.05139700788,19010.464001732955,0.3530043968186074,0.4883162436447558,7,1.2096524041012235,6.0763735637799945,97.27,2.33,0.4,1.0,1.0
356781.0275123338,11494.833810387383,49723.89805014066,22906.326108327918,0.3426069523213506,0.7199043958329553,5,0.15826515673843064,4.912294181192247,100.0,0.0,0.0,0.0,0.0
221782.535983958,33118.10439866192,47168.41513665279,25229.134145920903,0.14692216126316762,0.5747887893502804,9,0.4574478656646123,3.063398390991416,100.0,0.0,0.0,0.0,0.0
462015.15422764514,26220.198087542765,8594.371274804795,25332.221725833075,0.21303070908197702,0.6617004084550522,4,0.7728509045116846,13.618082847840293,22.22,62.34,15.44,1.0,1.0
24309.10328239055,60509.045699068614,20442.19192566178,25797.59683918076,0.170166327627781,0.6309983503386911,7,1.3085926063977915,0.525718303040205,100.0,0.0,0.0,0.0,0.0
367900.91834835,66873.5228906174,23314.25747349744,11114.791211315805,0.10166077491275417,0.6653752742305096,6,1.9423575569230154,10.685770661756106,0.0,80.04,19.96,1.0,1.0
85552.2692351634,26409.13129473999,8475.029230917937,15764.497166499941,0.14247127430568035,0.7375620603188157,9,1.089506901321027,3.5294530030205906,100.0,0.0,0.0,0.0,0.0
312112.3581076433,91326.65682396863,32802.19636224295,7771.236117942275,0.18693168773529995,0.17055979319018394,6,2.2508979704531944,7.692530284689843,0.0,94.88,5.12,1.0,1.0
25637.51986041981,79561.22499484823,4728.107985592993,11078.087748661335,0.08123117813271842,0.4294000844406042,3,5.033546739044074,1.6219917993840585,0.0,87.12,12.88,1.0,1.0
479610.2934554948,8295.36812216858,21724.85336028787,20381.070918299152,0.1981863819832828,0.7225013883357748,11,0.1970118994962234,11.390565619275593,100.0,0.0,0.0,0.0,0.0
428042.95143524854,71656.36212070708,14067.251781829666,20372.13058271078,0.12928131136358517,0.2826640578400803,9,2.0806517771493507,12.42888002184299,0.0,91.52,8.48,1.0,1.0
98093.44266821028,70447.3117682315,3367.6614847654882,5333.767664578001,0.3391885712714285,0.7195462178225935,11,8.096062216807988,11.27325649437843,0.0,78.41,21.59,1.0,1.0
147672.41850725317,48361.24757805943,21236.414924175566,9225.667095164816,0.2569955410782254,0.7978815781183044,3,1.5875883843840637,4.8477454171877,26.51,55.9,17.59,1.0,1.0
391303.7145278007,93583.00751370363,49766.111321607554,18392.567761034483,0.34127652258795427,0.15891384387611468,4,1.3730167423026896,5.741069513001374,53.24,44.53,2.23,1.0,1.0
125724.06416238003,24421.938538089922,17461.266950451125,18064.644334914934,0.19854128187790226,0.5074575913740014,6,0.6874401712574754,3.5389398783464467,100.0,0.0,0.0,0.0,0.0
229011.16544045793,44133.954417272114,19853.640561396987,8085.8956069642545,0.22678543803303264,0.15810013679317614,4,1.5796237328824896,8.196670268985725,16.44,79.6,3.96,1.0,1.0
365678.42902916967,66846.79126695957,20675.35784031872,9721.912925986011,0.27083569610051095,0.46462442759363054,4,2.199105037451553,12.029975711981448,6.39,80.56,13.05,1.0,1.0
330680.5003255037,84249.96124442447,16943.20084759865,4544.76159818718,0.08291530022462142,0.7790880940852739,7,3.9207980494654757,15.389104535146654,0.0,76.63,23.37,1.0,1.0
399152.05522703164,23731.55686372652,25509.230643848427,19737.867108754945,0.10810720600621893,0.2566824236841079,4,0.5244879349717206,8.821605695230822,35.77,59.28,4.95,1.0,1.0
125545.38940858857,13382.744139523373,5561.601080078088,18863.77607086991,0.38599246115584074,0.7464957422376972,5,0.5479032752214416,5.139957046833804,100.0,0.0,0.0,1.0,1.0
288135.2153422105,33862.357450024225,12419.668642437826,17602.256204741923,0.08979599067354516,0.21545870979293966,3,1.127920931865408,9.597493059119353,8.58,85.51,5.91,1.0,1.0
246116.43134219144,33409.98041736643,10725.982327552112,25948.701695272983,0.3998506369020736,0.3688954041053679,5,0.9109820931674061,6.7107989584591055,75.81,21.51,2.68,1.0,1.0
175702.81441865786,41349.303294165606,2990.657119865226,6106.144631052061,0.39822434985579097,0.7262074940557034,4,4.545477017787718,19.314789882162778,5.69,73.76,20.55,1.0,1.0
454332.3131744299,16112.656488861556,29540.714902556363,19026.630267507615,0.12515666239659623,0.3757456758868105,11,0.33175905399896355,9.354687014156005,100.0,0.0,0.0,0.0,0.0
378993.67278346914,73329.76463041386,31906.328064901103,27709.700610271364,0.10435223270155058,0.27130674285035133,7,1.2300343759890968,6.35724453986154,24.96,68.93,6.11,1.0,1.0
267225.7321022919,82843.08240243934,10896.916838333404,3418.8613116302763,0.19381479167369442,0.14402282773941108,8,5.786837539295726,18.666518110506612,0.0,95.68,4.32,1.0,1.0
100910.88450401851,8900.991848821803,46191.42321314873,11522.023489372046,0.35254784518943755,0.2855208630160496,5,0.15422734834571974,1.7484813378787682,100.0,0.0,0.0,0.0,0.0
170151.40208319292,42550.78645524188,22650.253441380217,7153.192188434835,0.26242314575692466,0.43251383418049316,5,1.427713660486106,5.7091184756495155,45.68,47.27,7.05,1.0,1.0
117979.47321114117,80122.50375417249,49533.35702921958,26028.148084501416,0.14612381947929298,0.194601570358574,5,1.060361405368873,1.5613700790313878,100.0,0.0,0.0,0.0,0.0
420761.1458949455,39785.61150528178,2594.017258280763,8618.583816713282,0.25636554779313814,0.30703537012584536,5,3.5482945695812074,37.525739396304076,0.0,90.79,9.21,1.0,1.0
89919.00051333511,78705.04127863406,42147.74618537736,1473.9125808670028,0.27555357839418115,0.5011375380739981,4,1.8042652091794866,2.0613384051987707,75.69,20.65,3.65,1.0,1.0
100044.7121040741,37602.53198104535,47557.09918088291,15304.524082120415,0.2536419750486322,0.27029866905586497,9,0.5981794619544291,1.5915069785185545,100.0,0.0,0.0,0.0,0.0
110615.98746620512,57638.597176602474,45547.456944626996,20440.066921918755,0.08505498336029677,0.5536588490417741,6,0.8734771938582164,1.676316688135119,100.0,0.0,0.0,0.0,0.0
125825.16473750475,87873.28359455992,48820.50751611164,23658.884641814977,0.37261841699761344,0.3838766057942492,7,1.212389908059539,1.7360129685323809,100.0,0.0,0.0,0.0,0.0
320346.224213231,68893.55872980852,28037.986632855598,18276.872315415607,0.09209066675265919,0.2760247728603129,6,1.4875044487721603,6.916705167363758,0.0,91.72,8.28,1.0,1.0
499320.14198035415,7400.212292756856,4239.732358815663,22807.350778699463,0.22913036749080767,0.20096094340016146,10,0.27360481923806923,18.4611456785069,56.97,40.43,2.59,1.0,1.0
193696.76939511503,12680.215192991564,23619.06048748985,15843.206973317272,0.3994185074709897,0.6166580449162911,6,0.321325053244475,4.908404454647456,100.0,0.0,0.0,0.0,0.0
